Temperature (K) [50K],Field (T) [50K],Magnetization (A m^2/kg) [50K],Temperature (K) [150K],Magnetization (A m^2/kg) [150K],Temperature (K) [300K],Magnetization (A m^2/kg) [300K]
50.1529445648193,0.149605718994141,0.9977580510450789,150.002197265625,1.1706897118947546,300.002593994141,1.3677201175591316
50.1530647277832,0.151763055419922,1.0087684603091052,150.002410888672,1.1814408757441754,300.001586914063,1.3770200949027454
50.1532192230225,0.15364709472656202,1.0196698379137543,150.002342224121,1.1918709789129474,300.002319335937,1.3858966202113683
50.1534519195557,0.155648590087891,1.0302673220569385,150.002593994141,1.2022584543709738,300.001815795898,1.3946752299713683
50.1534690856934,0.15765712280273403,1.0408144293858859,150.002517700195,1.2123488822681228,300.002029418945,1.403236075302956
50.1533985137939,0.15952969970703101,1.0512492482666667,150.002265930176,1.2224778375730352,300.00260925293,1.4116579606378157
50.1533260345459,0.16153048706054698,1.0615053490788684,150.002410888672,1.2322951992770614,300.002532958984,1.4199861859358682
50.1532535552978,0.16364968261718701,1.0717571520138158,150.002586364746,1.2418619479251052,300.002532958984,1.427989468781658
50.1532592773438,0.165537933349609,1.0817194776092018,150.002624511719,1.2514055555033685,300.001876831055,1.435843022459263
50.1532592773438,0.167562133789062,1.0916724815574648,150.002700805664,1.2607067226699649,300.002243041992,1.443674785833351
50.1533088684082,0.169426281738281,1.1012704806822107,150.003189086914,1.2699386596450175,300.001159667969,1.451305497158465
50.1534156799316,0.171539855957031,1.110906694157535,150.002975463867,1.2790110381252018,300.002090454102,1.458731094208728
50.1536903381348,0.17354721069335902,1.120278921936421,150.002769470215,1.2878989337931315,300.002304077148,1.4661430604879035
50.1535720825195,0.175570239257813,1.129618810557728,150.002449035645,1.2967781437213244,300.001586914063,1.473355064937693
50.1536254882812,0.177571502685547,1.1387602600012718,150.002410888672,1.3054035224372456,300.000457763672,1.4804570839326492
50.1533317565918,0.179576043701172,1.1478557006997454,150.002410888672,1.3139000003747807,300.001098632812,1.4873771602108858
50.1530990600586,0.181458917236328,1.1567103967420524,150.002372741699,1.322246591088491,300.001586914063,1.494268622629298
50.1530456542969,0.183466027832031,1.165573221282807,150.002830505371,1.3304614368241228,300.001235961914,1.5009703702570352
50.1530876159668,0.185361529541016,1.1743569453154736,150.002624511719,1.3387601601756929,300.001663208008,1.5075251246626054
50.1530513763428,0.18737683715820302,1.182952440519921,150.002449035645,1.3466821031823422,300.002029418945,1.5139237121406142
50.1529331207275,0.189265319824219,1.1914951862339649,150.002944946289,1.3545131208842542,300.002090454102,1.5202636863173071
50.1528072357178,0.191281793212891,1.1999502585024298,150.002510070801,1.3622702974091578,300.001663208008,1.5264993303296754
50.152961730957,0.193415728759766,1.2082425193997544,150.00218963623,1.3698881712848157,300.002105712891,1.5325003578887018
50.1529445648193,0.195414422607422,1.2163832331272368,150.002159118652,1.3775678679591314,300.002395629883,1.5385728313637017
50.1528301239014,0.197416394042969,1.2245202781839384,150.002052307129,1.3850403353041316,300.002395629883,1.5444410584340613
50.1527576446533,0.199415789794922,1.2325050344255788,150.002449035645,1.3926289622598595,300.002105712891,1.5501735919834299
50.1527290344238,0.20141611328125,1.2404412707384473,150.002372741699,1.399812803046307,300.002029418945,1.5559232523881403
50.1528301239014,0.20329477539062502,1.248274093644193,150.002449035645,1.4070602362762805,300.002517700195,1.5614761392680439
50.1528415679932,0.20529346923828104,1.2559675618199824,150.002265930176,1.4140531875793771,300.002090454102,1.5670075382792457
50.1530094146729,0.20742037353515602,1.2635689934462369,150.00269317627,1.421149693950421,300.002532958984,1.572411624907614
50.1532001495361,0.20929201660156202,1.2712022663776754,150.002548217773,1.4281499336986843,300.002746582031,1.5778079740315263
50.1532669067383,0.21129373779296898,1.2785293075952717,150.002159118652,1.434991028798579,300.002532958984,1.5831666435114033
50.1531047821045,0.213306713867187,1.2859366104048509,150.001693725586,1.4416219249675615,300.002883911133,1.5881664535655524
50.1530933380127,0.215314770507813,1.2932043232894475,150.001724243164,1.448484853193342,300.002532958984,1.5933237910450526
50.153076171875,0.21731602783203102,1.3004089127015264,150.002014160156,1.45507226951093,300.002960205078,1.5983513206760966
50.1530227661133,0.21933110351562501,1.307589844476535,150.001655578613,1.4615693536852805,300.003311157227,1.6032640845843946
50.1528968811035,0.221215844726562,1.3146404425822105,150.001663208008,1.4679977428944562,300.002456665039,1.6081441988806404
50.1527881622314,0.223482446289062,1.3214980835474999,150.001693725586,1.4745270621058686,300.002456665039,1.6128685880007017
50.15256690979,0.225351745605469,1.3284065462538683,150.001373291016,1.480777104801693,300.001953125,1.6176159096479383
50.1525249481201,0.22734178466796898,1.3352358037801753,150.00154876709,1.4869810276849122,300.003036499023,1.6222285028067545
50.1525726318359,0.22934936523437502,1.3419260839541138,150.001480102539,1.4931363164725173,300.002456665039,1.6267224332594736
50.1526260375977,0.231214685058594,1.3485840206516755,150.001121520996,1.4993401871752983,300.003311157227,1.6311686808968422
50.1526145935059,0.23322579345703104,1.3551715362126928,150.000793457031,1.5052920515674737,300.002532958984,1.6355964178978246
50.1526393890381,0.235240869140625,1.3615906111070701,150.000686645508,1.5111876745832193,300.003311157227,1.6399094793177194
50.1525020599365,0.23725054931640605,1.36802230273357,150.001121520996,1.5170913188303332,300.003311157227,1.6442199361817718
50.1525020599365,0.239162670898438,1.3745046934718421,150.001335144043,1.5228207043157367,300.004531860352,1.6485179334072106
50.1526031494141,0.24119366455078103,1.380789950229956,150.001693725586,1.528624519742491,300.004104614258,1.6526309992300352
50.1526985168457,0.24321832275390604,1.3870211941973947,150.001335144043,1.5343415856349036,300.00373840332,1.6567795451805964
50.1525497436523,0.245231518554687,1.3932769095934912,150.00154876709,1.5400285990961404,300.004104614258,1.660783185899149
50.1525497436523,0.24712655029296898,1.3993426170508947,150.001838684082,1.545532715816193,300.002807617188,1.6648234395057806
50.1525726318359,0.24914512939453104,1.405502770552807,150.001731872559,1.55108807592707,300.002807617188,1.668706681710842
50.152400970459,0.25118430175781303,1.4113463868089648,150.002014160156,1.556555265724035,300.003524780273,1.6725242435644123
50.1525497436523,0.253093383789062,1.4174169441832367,150.002090454102,1.5619594471326927,300.002883911133,1.676329123542193
50.152645111084,0.255125305175781,1.423314558436579,150.002052307129,1.5672392109134121,300.002593994141,1.6800709857257368
50.1526985168457,0.257253857421875,1.4292399851425701,150.002372741699,1.5726223489172368,300.002670288086,1.683717929043842
50.1525077819824,0.25913391113281303,1.4350338798425963,150.002700805664,1.5777799205982632,300.002395629883,1.6874591875677454
50.1523170471191,0.26113190917968704,1.4408617336148508,150.002410888672,1.5829469085176842,300.003234863281,1.6910898288009912
50.1523704528809,0.263115380859375,1.4465067262339562,150.00218963623,1.5881742120577105,300.002304077148,1.69467526074657
50.1523342132568,0.265117822265625,1.4521063663342895,150.00244140625,1.5932693570651753,300.002319335937,1.6981728288260525
50.1524047851562,0.267093823242187,1.4576960906507543,150.002227783203,1.598275349660114,300.002029418945,1.7016149883795
50.152458190918,0.269229858398438,1.463191376721842,150.001945495605,1.6031559016512016,300.002670288086,1.7050083141658683
50.1522979736328,0.271123486328125,1.4687333594944563,150.002090454102,1.608150592548035,300.003021240234,1.7084419930706929
50.152250289917,0.272894287109375,1.4742163099630965,150.002555847168,1.6128679351362543,300.002670288086,1.7117988104073771
50.1520099639893,0.27502423095703105,1.4795534400983334,150.003021240234,1.6177982310819035,300.002456665039,1.7151113655970263
50.1520595550537,0.27715841064453106,1.4850282209160963,150.002838134766,1.622524046073351,300.003021240234,1.7183084408910085
50.152250289917,0.27905367431640604,1.4903108070827544,150.002838134766,1.627180006491851,300.002319335937,1.7215423595848596
50.152135848999,0.28094379882812504,1.4955884917927194,150.002906799316,1.63209943583357,300.002960205078,1.7246604816251139
50.152458190918,0.28305083007812504,1.5008939299021928,150.002731323242,1.6366192579458245,300.00260925293,1.7278681503556579
50.1525955200195,0.285047888183594,1.5060676612195087,150.002372741699,1.641118558776658,300.002029418945,1.7308413232684123
50.1526870727539,0.287061560058594,1.5112026081447805,150.002082824707,1.6456806832333597,300.002883911133,1.7338579747587017
50.1528797149658,0.288957275390625,1.5163207317339036,150.001976013184,1.6501095006689472,300.00309753418,1.736951523502991
50.1529273986816,0.290827990722656,1.5214864264135175,150.00186920166,1.6547000915729737,300.002166748047,1.7398639742730877
50.152645111084,0.29283767089843804,1.526429666943614,150.001724243164,1.659094755738456,300.002304077148,1.7428910314059034
50.1524524688721,0.294853918457031,1.5314232003769999,150.002052307129,1.6635320060147896,300.002166748047,1.7457222141640176
50.1525440216064,0.296846069335937,1.536392791055377,150.002265930176,1.667802476184342,300.001815795898,1.7486514810531402
50.1525859832764,0.29861357421875,1.5413599620398069,150.002410888672,1.6721465042537893,300.002319335937,1.7514838501934473
50.1527767181396,0.300644555664063,1.5462517609640702,150.002159118652,1.6764299831105436,300.003311157227,1.7542821456378686
50.1528606414795,0.30291724853515606,1.5511605744607806,150.002372741699,1.680548676970184,300.003387451172,1.7570748354554033
50.1526985168457,0.304912890625,1.5558884038425964,150.002159118652,1.6848767310827981,300.003601074219,1.759767778915965
50.1527900695801,0.30689543457031304,1.5606852690653157,150.002410888672,1.6890605380862895,300.002593994141,1.7624072784236051
50.1527900695801,0.30891027832031304,1.565487171465158,150.002555847168,1.6932298333625702,300.002822875977,1.7650901527864473
50.1526145935059,0.31067077636718804,1.5701447204242456,150.002449035645,1.697232251595342,300.002471923828,1.7677617616031052
50.1526565551758,0.312694506835937,1.5749568220543333,150.002410888672,1.7012603055740088,300.00260925293,1.7703966637511142
50.1527404785156,0.31470911865234397,1.5795291731833947,150.002159118652,1.7052748025679998,300.00260925293,1.7729783649315352
50.1527404785156,0.31672652587890604,1.5841889585345876,150.002410888672,1.7092428850317019,300.002090454102,1.775515240499649
50.1528186798096,0.318734582519531,1.5888215052168595,150.002227783203,1.7131115689900613,300.001876831055,1.7781212019317807
50.1529273986816,0.32073210449218803,1.5933009125266755,150.002296447754,1.7169182401981928,300.002517700195,1.7805355839264825
50.1529808044434,0.32276237792968704,1.5978252164703244,150.00212097168,1.7209621406008948,300.001800537109,1.7830311470098859
50.1529445648193,0.32481793212890603,1.602446971588649,150.00186920166,1.7246542139008334,300.002243041992,1.7855569031274736
50.1528968811035,0.326744799804687,1.6069414283621402,150.001731872559,1.7286015783737192,300.00325012207,1.7879154496641227
50.1528244018555,0.32889908447265603,1.6113669619988509,150.001480102539,1.7322544064067718,300.003814697266,1.790411963246614
50.1528072357178,0.330810021972656,1.6159320828925614,150.001510620117,1.7360707687989474,300.003387451172,1.7927044326571053
50.1527633666992,0.332859020996094,1.6202915382395262,150.001976013184,1.7396629522039648,300.00309753418,1.7951330649525525
50.1529083251953,0.33486568603515604,1.624658655993079,150.002517700195,1.743375732586456,300.002807617188,1.7973316103135963
50.1528606414795,0.336763037109375,1.6290183480992895,150.002342224121,1.7470004399250612,300.001953125,1.8015737746549825
50.1528434753418,0.338777185058594,1.633382480240842,150.002044677734,1.7506113453571404,300.002166748047,1.8038877581274648
50.1528797149658,0.340919763183594,1.6376714948657982,150.001556396484,1.7542535947019913,300.002670288086,1.8060390385922018
50.1529026031494,0.342830944824219,1.641887682350035,150.001159667969,1.7578514274772192,300.002166748047,1.8083159933699298
50.1529026031494,0.344720141601562,1.6461583720073771,150.001800537109,1.7612880086353948,300.001739501953,1.8106133518085614
50.1531352996826,0.34671090087890605,1.650435403597079,150.001335144043,1.7648222515752192,300.001953125,1.8126065916692984
50.1530456542969,0.34873483886718804,1.6545749773081666,150.00154876709,1.7682251197745174,300.002319335937,1.8147795201057892
50.1533088684082,0.35087043457031303,1.6588018343957194,150.00154876709,1.7717010665410176,300.003311157227,1.816975406633316
50.1531600952148,0.352863024902344,1.6630527205403247,150.001976013184,1.7750013089807894,300.002960205078,1.8190442676417369
50.1530933380127,0.35488629150390605,1.6670469319450787,150.002159118652,1.7785295981709823,300.002593994141,1.8212070079792981
50.1528377532959,0.35693012695312504,1.671259778548535,150.002304077148,1.7818833679521755,300.002243041992,1.8233742190755613
50.1527709960937,0.358808801269531,1.6753398163672895,150.002197265625,1.78520434082307,300.002395629883,1.8254141644696227
50.1528244018555,0.360679040527344,1.6793215416275438,150.002052307129,1.7884143397412806,300.002243041992,1.8273813159649561
50.1527709960937,0.36268825683593703,1.6834413907187016,150.001510620117,1.794667279141228,300.002319335937,1.8294163183538068
50.1523876190186,0.364689978027344,1.6874536119740964,150.001693725586,1.797881352210351,300.002029418945,1.8314028154780966
50.152322769165,0.366694763183594,1.6913928424496492,150.002090454102,1.8011349828036842,300.001022338867,1.8333737705775175
50.1523590087891,0.368697888183594,1.695529110187526,150.002197265625,1.804078949389956,300.00080871582,1.8353747073555438
50.1522808074951,0.37080889892578106,1.6994114137772367,150.002014160156,1.8074734426816579,300.000946044922,1.8373183967471929
50.1521301269531,0.372679382324219,1.7033472580891578,150.001800537109,1.8105389291035876,300.000946044922,1.8392699871968596
50.1521492004395,0.374676416015625,1.7072266105766405,150.002227783203,1.8136676861216665,300.00080871582,1.8412263346399562
50.1520767211914,0.37668564453125003,1.711118649637658,150.001693725586,1.8167242298984472,300.00080871582,1.8431166915701667
50.1521244049072,0.378695092773438,1.7150901121700526,150.001770019531,1.8196885153083158,300.001235961914,1.8449758848407105
